,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///releases/__init__.py:1116:65:1116:90""]] should not be used.","/releases/__init__.py","1116","65","1116","90"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:952:24:953:13""]] should not be used.","/content/classes.py","952","24","953","13"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:959:28:959:53""]] should not be used.","/content/classes.py","959","28","959","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:986:32:986:57""]] should not be used.","/content/classes.py","986","32","986","57"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:989:28:989:53""]] should not be used.","/content/classes.py","989","28","989","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1025:32:1025:57""]] should not be used.","/content/classes.py","1025","32","1025","57"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1028:103:1028:128""]] should not be used.","/content/classes.py","1028","103","1028","128"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1033:53:1033:78""]] should not be used.","/content/classes.py","1033","53","1033","78"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1034:28:1034:53""]] should not be used.","/content/classes.py","1034","28","1034","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1037:28:1037:53""]] should not be used.","/content/classes.py","1037","28","1037","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1042:36:1042:61""]] should not be used.","/content/classes.py","1042","36","1042","61"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1045:32:1045:57""]] should not be used.","/content/classes.py","1045","32","1045","57"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1051:32:1051:57""]] should not be used.","/content/classes.py","1051","32","1051","57"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1054:121:1054:146""]] should not be used.","/content/classes.py","1054","121","1054","146"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1058:24:1058:49""]] should not be used.","/content/classes.py","1058","24","1058","49"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1061:71:1061:96""]] should not be used.","/content/classes.py","1061","71","1061","96"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/classes.py:1070:24:1071:13""]] should not be used.","/content/classes.py","1070","24","1071","13"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:499:50:499:75""]] should not be used.","/content/services/trakt.py","499","50","499","75"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:501:46:501:71""]] should not be used.","/content/services/trakt.py","501","46","501","71"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:503:42:503:67""]] should not be used.","/content/services/trakt.py","503","42","503","67"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:534:50:534:75""]] should not be used.","/content/services/trakt.py","534","50","534","75"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:536:46:536:71""]] should not be used.","/content/services/trakt.py","536","46","536","71"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:538:42:538:67""]] should not be used.","/content/services/trakt.py","538","42","538","67"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:552:42:552:67""]] should not be used.","/content/services/trakt.py","552","42","552","67"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///content/services/trakt.py:576:42:576:67""]] should not be used.","/content/services/trakt.py","576","42","576","67"
