,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:149:11:149:24""]] should not be used.","/backend/autotest/utils/basic_function.py","149","11","149","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:160:11:160:24""]] should not be used.","/backend/autotest/utils/basic_function.py","160","11","160","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:171:11:171:24""]] should not be used.","/backend/autotest/utils/basic_function.py","171","11","171","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:177:11:177:24""]] should not be used.","/backend/autotest/utils/basic_function.py","177","11","177","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:183:11:183:24""]] should not be used.","/backend/autotest/utils/basic_function.py","183","11","183","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:189:11:189:24""]] should not be used.","/backend/autotest/utils/basic_function.py","189","11","189","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:195:11:195:24""]] should not be used.","/backend/autotest/utils/basic_function.py","195","11","195","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:201:11:201:24""]] should not be used.","/backend/autotest/utils/basic_function.py","201","11","201","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:207:11:207:24""]] should not be used.","/backend/autotest/utils/basic_function.py","207","11","207","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/autotest/utils/basic_function.py:213:11:213:24""]] should not be used.","/backend/autotest/utils/basic_function.py","213","11","213","24"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///backend/celery_worker/scheduler/croniter.py:217:18:217:62""]] should not be used.","/backend/celery_worker/scheduler/croniter.py","217","18","217","62"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///backend/celery_worker/scheduler/croniter.py:847:24:847:60""]] should not be used.","/backend/celery_worker/scheduler/croniter.py","847","24","847","60"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///backend/zerorunner/report/html/gen_report.py:36:29:36:73""]] should not be used.","/backend/zerorunner/report/html/gen_report.py","36","29","36","73"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///backend/zerorunner/runner.py:251:31:251:75""]] should not be used.","/backend/zerorunner/runner.py","251","31","251","75"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/celery_worker/scheduler/schedulers.py:270:27:270:46""]] should not be used.","/backend/celery_worker/scheduler/schedulers.py","270","27","270","46"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///backend/celery_worker/scheduler/tzcrontab.py:35:31:35:50""]] should not be used.","/backend/celery_worker/scheduler/tzcrontab.py","35","31","35","50"
